stop_id,stop_name,stop_lat,stop_lon,san_francisco,san_mateo,alameda
1071,Fremont Blvd & Gibraltar Dr,37.564323,-122.019463,0,0,1
1073,Fremont Blvd & Grimmer Blvd,37.535938,-121.964801,0,0,1
1078,Fremont Blvd & London Com,37.550739,-121.992839,0,0,1
1079,Fremont Blvd & Michael Av,37.521382,-121.956422,0,0,1
1081,Fremont Blvd & Mission View Dr,37.539245,-121.970213,0,0,1
1082,Fremont Blvd & Montrose Av,37.513249,-121.951627,0,0,1
1083,Fremont Blvd & Mowry Av,37.548003,-121.987554,0,0,1
1084,Fremont Blvd & Mowry Av,37.548307,-121.987415,0,0,1
1085,Fremont Blvd & Nicolet Av,37.565696,-122.022225,0,0,1
1086,Fremont Blvd & Nicolet Av,37.566684,-122.023561,0,0,1
1087,Fremont Blvd & Norris Rd,37.554525,-122.000116,0,0,1
1088,Fremont Blvd & Village Ter,37.554474,-121.999485,0,0,1
1089,Fremont Blvd & Papazian Way,37.534016,-121.961417,0,0,1
1092,Fremont Blvd & Paseo Padre Pkwy,37.574695,-122.040614,0,0,1
1094,Fremont Blvd & Peralta Ct,37.558545,-122.007441,0,0,1
1096,Fremont Blvd & Stevenson Blvd,37.541243,-121.973679,0,0,1
1097,Fremont Blvd & Stevenson Blvd,37.540166,-121.972393,0,0,1
1098,Fremont Blvd & Sundale Dr,37.544786,-121.981343,0,0,1
1099,Fremont Blvd & Sundale Dr,37.545122,-121.981255,0,0,1
1100,Fremont Blvd & Tamayo St,37.567713,-122.026433,0,0,1
1101,Fremont Blvd & Tamayo St,37.567837,-122.025898,0,0,1
1103,Fremont Blvd & Thornton Av,37.561271,-122.012711,0,0,1
1104,Fremont Blvd & Washington Blvd,37.531701,-121.958775,0,0,1
1105,Fremont Blvd & Washington Blvd,37.532379,-121.959224,0,0,1
1109,Grimmer Blvd & Auto Mall Pkwy,37.510063,-121.963296,0,0,1
1110,Grimmer Blvd & Blacow Rd,37.522023,-121.969149,0,0,1
1111,Grimmer Blvd & Blacow Rd,37.522037,-121.968812,0,0,1
1113,Grimmer Blvd & Carol Av,37.526897,-121.969945,0,0,1
1114,Grimmer Blvd & Davis St,37.533674,-121.967568,0,0,1
1115,Grimmer Blvd & Davis St,37.533662,-121.967952,0,0,1
1116,Grimmer Blvd & Doane St,37.512663,-121.964923,0,0,1
1117,Grimmer Blvd & Fremont Blvd,37.536075,-121.966003,0,0,1
1119,Grimmer Blvd & Irvington Av,37.531838,-121.969443,0,0,1
1120,Grimmer Blvd & Irvington Av,37.532393,-121.968603,0,0,1
1121,Grimmer Blvd & Paseo Padre Pkwy,37.540696,-121.961713,0,0,1
1122,Grimmer Blvd & Seneca Park Av,37.515851,-121.967111,0,0,1
1124,Grimmer Blvd & Valpey Park Av,37.519452,-121.968456,0,0,1
1125,Grimmer Blvd & Valpey Park Av,37.519669,-121.968179,0,0,1
1126,Grimmer Blvd & Yellowstone Park Dr,37.513082,-121.965506,0,0,1
1130,48641 Milmont Dr,37.463949,-121.922641,0,0,1
1131,Milmont Dr & Kato Rd,37.461725,-121.922246,0,0,1
1133,Mission Blvd & Antelope Dr (S Grimmer Blvd),37.507127,-121.919582,0,0,1
1134,Mission Blvd & Anza St,37.531016,-121.919345,0,0,1
1135,Mission Blvd & Anza St,37.530287,-121.919372,0,0,1
1136,Mission Blvd & Calle Amigo Dr,37.563002,-121.959103,0,0,1
1137,Mission Blvd & Calle Amigo Dr,37.562502,-121.959024,0,0,1
1138,Mission Blvd & Callery Ct,37.547251,-121.935209,0,0,1
1139,Mission Blvd & Callery Ct,37.547038,-121.935407,0,0,1
1140,Mission Blvd & Cedar St,37.528035,-121.918659,0,0,1
1141,Mission Blvd & Cougar Dr,37.513283,-121.919241,0,0,1
1142,Mission Blvd & Dalgo Rd,37.554146,-121.946844,0,0,1
1143,Mission Blvd & Castro Ln,37.550244,-121.940353,0,0,1
1144,Mission Blvd & Driscoll Rd,37.549381,-121.939409,0,0,1
1145,Mission Blvd & Esparito Av,37.551578,-121.942385,0,0,1
1146,Mission Blvd & Hunter Ln,37.520326,-121.918055,0,0,1
1147,Mission Blvd & I-680 Fwy,37.540176,-121.923947,0,0,1
1148,Mission Blvd & I-680 Fwy,37.539106,-121.923628,0,0,1
1149,Mission Blvd & Las Palmas Av,37.557906,-121.952873,0,0,1
1150,Mission Blvd & Las Palmas Av,37.558411,-121.953197,0,0,1
1151,Mission Blvd & Mackintosh St,37.554245,-121.94649,0,0,1
1152,Mission Blvd & Mill Creek Rd,37.537579,-121.922047,0,0,1
1153,Mission Blvd & Mohave Dr,37.491154,-121.927571,0,0,1
1154,Mission Blvd & Nursery Av,37.580688,-121.99076,0,0,1
1155,Mission Blvd & Nursery Av,37.580997,-121.990784,0,0,1
1156,Mission Blvd & Ondina Dr,37.551266,-121.942423,0,0,1
1158,Mission Blvd & Palm Av (Mission San Jose High),37.545116,-121.932092,0,0,1
1159,Mission Blvd & Palm Av (Mission San Jose High),37.545412,-121.932056,0,0,1
1161,Mission Blvd & Paseo Padre Pkwy,37.499915,-121.919647,0,0,1
1162,Mission Blvd & Pine St,37.52579,-121.917704,0,0,1
1163,Mission Blvd & Starr St,37.537748,-121.92241,0,0,1
1164,Mission Blvd & Stevenson Blvd,37.561261,-121.957502,0,0,1
1165,Mission Blvd & Stevenson Blvd,37.560137,-121.956488,0,0,1
1166,Mission Blvd & Via San Dimas,37.542344,-121.926853,0,0,1
1167,Mission Blvd & Via San Dimas,37.542163,-121.927012,0,0,1
1168,Mission Blvd & Washington Blvd,37.533518,-121.9202,0,0,1
1169,Mission Blvd & Washington Blvd,37.534751,-121.920303,0,0,1
1170,Mowry Av & Argonaut Way,37.545674,-121.991025,0,0,1
1171,Mowry Av & Glenview Dr,37.538581,-121.996821,0,0,1
1172,Mowry Av & Logan Dr,37.542932,-121.993241,0,0,1
1173,2557 Mowry Av,37.556013,-121.982581,0,0,1
1174,300 Mowry Av,37.568633,-121.970662,0,0,1
1175,Mowry Av & Alpenrose Ct,37.527178,-122.005643,0,0,1
1176,Mowry Av & Argonaut Way,37.545961,-121.990312,0,0,1
1177,Mowry Av & Blacow Rd,37.537025,-121.998111,0,0,1
1178,Mowry Av & Bonner Av,37.562274,-121.978948,0,0,1
1179,Mowry Av & Bonner Av,37.562548,-121.978591,0,0,1
1180,Mowry Av & Cherry Ln,37.567548,-121.97308,0,0,1
1181,Mowry Av & Cherry Ln,37.567364,-121.972928,0,0,1
1182,Mowry Av & Farwell Dr,37.534111,-122.000481,0,0,1
1183,Mowry Av & Farwell Dr,37.534352,-121.999794,0,0,1
1184,Mowry Av & Lexington St,37.54956,-121.987369,0,0,1
1185,Mowry Av & Fremont Blvd,37.547774,-121.988866,0,0,1
1186,Mowry Av & Fremont Blvd,37.548169,-121.98898,0,0,1
1187,Mowry Av & Guardino Dr,37.566037,-121.975271,0,0,1
1188,Mowry Av & Guardino Dr,37.565924,-121.976018,0,0,1
1189,Mowry Av & Hastings St,37.553558,-121.984106,0,0,1
1190,Mowry Av & Lexington St,37.550603,-121.986983,0,0,1
1191,Mowry Av & Mission Blvd,37.572419,-121.968663,0,0,1
1192,Mowry Av & Parkside Dr (Washington Hosp.Emer.Ent.),37.558742,-121.979862,0,0,1
1193,Mowry Av & Parkside Dr,37.558869,-121.980231,0,0,1
1194,Mowry Av & Paseo Padre Pkwy,37.554446,-121.983849,0,0,1
1195,Mowry Av & Paseo Padre Pkwy,37.555546,-121.982494,0,0,1
1196,Mowry Av & State St,37.551271,-121.985977,0,0,1
1197,Ardenwood Blvd & Fwy 84,37.551845,-122.0524,0,0,1
1198,37395 Niles Blvd,37.577135,-121.980187,0,0,1
1199,Niles Blvd & E St,37.578048,-121.984157,0,0,1
1200,Niles Blvd & E St,37.578153,-121.984039,0,0,1
1201,Niles Blvd & El Portal Av,37.58177,-122.000278,0,0,1
1202,Niles Blvd & El Portal Av,37.581499,-122.000254,0,0,1
1203,Niles Blvd & F St,37.57773,-121.982753,0,0,1
1204,Niles Blvd & H St,37.577175,-121.979607,0,0,1
1205,Niles Blvd & Hillview Dr,37.579189,-121.988487,0,0,1
1206,Niles Blvd & Hillview Dr,37.578807,-121.987464,0,0,1
1207,Niles Blvd & J St,37.576308,-121.976586,0,0,1
1208,Niles Blvd & J St,37.57647,-121.976558,0,0,1
1209,Niles Blvd & Nursery Av,37.579507,-121.990413,0,0,1
1210,Niles Blvd & Nursery Av,37.579779,-121.990713,0,0,1
1211,Niles Blvd & Torrano Com (East Jctn),37.580399,-121.993926,0,0,1
1213,Niles Blvd & Vallejo St,37.576019,-121.972335,0,0,1
1214,Niles Blvd & Vallejo St,37.575679,-121.972561,0,0,1
1215,Niles Blvd & F St,37.577838,-121.98273,0,0,1
1220,Ohlone College Key C,37.528604,-121.91353,0,0,1
1221,Ohlone College-Key C,37.52835,-121.913386,0,0,1
1222,Ohlone College-Key D,37.530161,-121.91129,0,0,1
1223,Osgood Rd & Auto Mall Pkwy,37.513047,-121.942289,0,0,1
1224,Osgood Rd & Auto Mall Pkwy,37.512875,-121.941822,0,0,1
1229,Osgood Rd & Prune Av,37.506933,-121.938484,0,0,1
1232,Page Av & Kato Rd,37.468139,-121.926992,0,0,1
1233,Page Av & Milmont St,37.468721,-121.925336,0,0,1
1234,Paseo Padre Pkwy & Blackstone Way,37.572937,-122.042947,0,0,1
1235,Paseo Padre Pkwy & Blackstone Way,37.573701,-122.042008,0,0,1
1236,Paseo Padre Pkwy & Bowling Green Common,37.577152,-122.039406,0,0,1
1237,Paseo Padre Pkwy & Chadbourne Dr,37.539678,-121.944276,0,0,1
1238,Paseo Padre Pkwy & Chaucer Dr,37.581066,-122.032998,0,0,1
1239,Paseo Padre Pkwy & Country Dr,37.556421,-121.986964,0,0,1
1240,Paseo Padre Pkwy & Country Dr,37.557033,-121.987591,0,0,1
1241,Paseo Padre Pkwy & Covington Dr,37.538657,-121.939587,0,0,1
1242,Paseo Padre Pkwy & Cree Rd,37.508917,-121.928626,0,0,1
1243,Paseo Padre Pkwy & Darwin Dr,37.580007,-122.031314,0,0,1
1244,Paseo Padre Pkwy & Darwin Dr,37.580234,-122.031215,0,0,1
1245,Paseo Padre Pkwy & Deep Creek Rd,37.567947,-122.051551,0,0,1
1246,Paseo Padre Pkwy & Deep Creek Rd,37.567603,-122.052844,0,0,1
1247,Paseo Padre Pkwy & Driscoll Rd,37.54094,-121.947841,0,0,1
1248,Paseo Padre Pkwy & Eggers Dr,37.558339,-121.990814,0,0,1
1249,Paseo Padre Pkwy & Ethel St (Near Eggers Dr),37.558876,-121.991267,0,0,1
1250,Paseo Padre Pkwy & Fremont Blvd,37.575599,-122.040572,0,0,1
1251,Paseo Padre Pkwy & Fremont Blvd,37.574643,-122.041635,0,0,1
1252,Paseo Padre Pkwy & Indian Hill Pl,37.503239,-121.924961,0,0,1
1253,Paseo Padre Pkwy & Kokoma Rd,37.509031,-121.929111,0,0,1
1254,Paseo Padre Pkwy & Langhorn Dr,37.580948,-122.036843,0,0,1
1255,Paseo Padre Pkwy & Milton St,37.577105,-122.039788,0,0,1
1256,Paseo Padre Pkwy & Mission Blvd,37.500252,-121.919831,0,0,1
1258,Paseo Padre Pkwy & Mission View Dr,37.545404,-121.965711,0,0,1
1259,Paseo Padre Pkwy & Mission View Dr,37.544784,-121.965177,0,0,1
1261,Paseo Padre Pkwy & Mowry Av,37.555186,-121.984007,0,0,1
1262,Paseo Padre Pkwy & Ocaso Camino,37.526405,-121.929751,0,0,1
1263,Paseo Padre Pkwy & Olive Av,37.535005,-121.938468,0,0,1
1264,Paseo Padre Pkwy & Onondaga Way,37.50559,-121.927811,0,0,1
1266,Paseo Padre Pkwy & Parkmeadow Dr,37.510649,-121.930739,0,0,1
1267,Paseo Padre Pkwy & Parkmeadow Dr,37.510186,-121.930674,0,0,1
1268,Paseo Padre Pkwy & Peralta Blvd,37.56048,-121.994211,0,0,1
1269,Paseo Padre Pkwy & Peralta Blvd,37.560589,-121.994834,0,0,1
1270,Paseo Padre Pkwy & Pine St,37.523783,-121.928658,0,0,1
1271,Paseo Padre Pkwy & Quema Dr,37.527933,-121.931186,0,0,1
1272,Paseo Padre Pkwy & Rockett Dr,37.542067,-121.961491,0,0,1
1275,Paseo Padre Pkwy & Sailway Dr,37.547094,-121.968908,0,0,1
1276,Paseo Padre Pkwy & Sailway Dr,37.547616,-121.969206,0,0,1
1277,Paseo Padre Pkwy & Senior Center,37.545995,-121.966604,0,0,1
1278,Paseo Padre Pkwy & Sequoia Rd,37.563369,-122.002589,0,0,1
1279,Paseo Padre Pkwy & Sequoia Rd,37.56369,-122.002196,0,0,1
1280,Paseo Padre Pkwy & Sioux Dr,37.513842,-121.931088,0,0,1
1281,Paseo Padre Pkwy & Sioux Dr,37.513541,-121.931473,0,0,1
1282,Paseo Padre Pkwy & Siward Dr,37.569498,-122.048621,0,0,1
1283,Paseo Padre Pkwy & Siward Dr,37.569365,-122.048443,0,0,1
1284,Paseo Padre Pkwy & Sodaville Ct,37.503214,-121.925307,0,0,1
1287,Paseo Padre Pkwy & Tupelo St,37.562322,-122.061542,0,0,1
1289,Paseo Padre Pkwy & Upland Way,37.520637,-121.92533,0,0,1
1290,Paseo Padre Pkwy & Walnut Av,37.551399,-121.976543,0,0,1
1291,Paseo Padre Pkwy & Walnut Av,37.551057,-121.9766,0,0,1
1292,Paseo Padre Pkwy & Warwick Rd,37.577934,-122.028781,0,0,1
1293,Paseo Padre Pkwy & Warwick Rd,37.578739,-122.029235,0,0,1
1294,Paseo Padre Pkwy & Washington Blvd,37.532698,-121.935478,0,0,1
1295,Paseo Padre Pkwy & Whitehead Ln,37.581415,-122.033162,0,0,1
1297,S Grimmer Blvd & Enterprise St,37.504817,-121.958818,0,0,1
1298,S Grimmer Blvd & Fremont Blvd,37.502318,-121.949741,0,0,1
1299,S Grimmer Blvd & Fremont Blvd,37.502587,-121.949797,0,0,1
1300,S Grimmer Blvd & Ishi Dr,37.506614,-121.923805,0,0,1
1301,S Grimmer Blvd & Ishi Dr,37.506464,-121.923619,0,0,1
1302,S Grimmer Blvd & Parkmeadow Dr,37.506778,-121.932463,0,0,1
1303,S Grimmer Blvd & Parkmeadow Dr,37.506854,-121.932788,0,0,1
1304,S Grimmer Blvd & Paseo Padre Pkwy,37.507438,-121.928793,0,0,1
1305,S Grimmer Blvd & Paseo Padre Pkwy,37.507219,-121.927786,0,0,1
1306,S Grimmer Blvd & Technology Dr,37.50505,-121.958626,0,0,1
1307,4445 Stevenson Blvd,37.535377,-121.977697,0,0,1
1308,Stevenson Blvd & Besco Dr,37.533597,-121.97927,0,0,1
1309,Stevenson Blvd & Blacow Rd,37.527843,-121.983636,0,0,1
1310,Stevenson Blvd & Blacow Rd,37.528948,-121.982357,0,0,1
1311,Stevenson Blvd & Cedar Blvd,37.519184,-121.990352,0,0,1
1312,Stevenson Blvd & Cedar Blvd,37.519066,-121.990881,0,0,1
1313,Stevenson Blvd & Davis St,37.536716,-121.976611,0,0,1
1314,Stevenson Blvd & Farwell Dr,37.525427,-121.985613,0,0,1
1315,Stevenson Blvd & Fremont Blvd,37.539634,-121.973682,0,0,1
1316,Stevenson Blvd & Fremont Blvd,37.539208,-121.97449,0,0,1
1321,Stevenson Blvd & Leslie St,37.543715,-121.973138,0,0,1
1323,Stevenson Blvd & Liberty St,37.546767,-121.972168,0,0,1
1324,Stevenson Blvd & Omar St,37.526358,-121.984492,0,0,1
1326,Stevenson Blvd & Stevenson Com,37.543864,-121.972782,0,0,1
1327,Stevenson Blvd & Sundale Dr,37.529517,-121.982284,0,0,1
1328,Thornton Av & Allen Ct,37.559732,-122.012627,0,0,1
1330,Thornton Av & Cabrillo Dr,37.552407,-122.017976,0,0,1
1331,Thornton Av & Contra Costa Av,37.555131,-122.015742,0,0,1
1332,Thornton Av & Dondero Way,37.549338,-122.020473,0,0,1
1333,Thornton Av & Dusterberry Way (Thornton Jr High),37.556369,-122.014786,0,0,1
1334,Thornton Av & Dusterberry Way (Thornton Jr High),37.55635,-122.015146,0,0,1
1335,Thornton Av & Fremont Blvd,37.561104,-122.011247,0,0,1
1336,Thornton Av & Moraine St,37.562737,-122.009601,0,0,1
1337,Thornton Av & Moraine St,37.562746,-122.009169,0,0,1
1338,Thornton Av & Towers Way,37.550093,-122.020223,0,0,1
1339,Walnut Av & Fremont Blvd,37.546436,-121.982232,0,0,1
1340,Walnut Av & Fremont Blvd,37.54635,-121.981948,0,0,1
1341,Walnut Av & Gallaudet Dr,37.561063,-121.968135,0,0,1
1342,Walnut Av & Gallaudet Dr,37.560969,-121.968812,0,0,1
1344,Walnut Av & Godfrey Pl,37.563586,-121.964489,0,0,1
1345,Walnut Av & Guardino Dr,37.559105,-121.971765,0,0,1
1346,Walnut Av & Guardino Dr,37.559014,-121.971411,0,0,1
1349,Walnut Av & Mission Blvd,37.565269,-121.961689,0,0,1
1350,Walnut Av & Overacker Av,37.564913,-121.962673,0,0,1
1353,Warm Springs Blvd & Camphor Av,37.47439,-121.920801,0,0,1
1354,Warm Springs Blvd & Camphor Av,37.474704,-121.920645,0,0,1
1355,Warm Springs Blvd & E Warren Av,37.486827,-121.927601,0,0,1
1356,Warm Springs Blvd & E Warren Av,37.486587,-121.927785,0,0,1
1357,Warm Springs Blvd & Gable Dr (Near Hammond Av),37.477894,-121.922813,0,0,1
1358,Warm Springs Blvd & Gable Dr (Near Hammond Av),37.477954,-121.922536,0,0,1
1359,Warm Springs Blvd & Hackamore Ln(Mission Falls Ln),37.485306,-121.926717,0,0,1
1360,Warm Springs Blvd & Kato Rd,37.462878,-121.91417,0,0,1
1361,Warm Springs Blvd & Lippert Av,37.481562,-121.924588,0,0,1
1362,Warm Springs Blvd & Lippert Av,37.481387,-121.924824,0,0,1
1363,Warm Springs Blvd & Mayten Way,37.4706,-121.918278,0,0,1
1364,Warm Springs Blvd & Mission Blvd,37.4892,-121.928888,0,0,1
1365,Warm Springs Blvd & Mission Blvd,37.489066,-121.929187,0,0,1
1367,Warm Springs Blvd & Starlite Way,37.472042,-121.919453,0,0,1
1368,Warm Springs Blvd & Starlite Way,37.473274,-121.919809,0,0,1
1369,Warm Springs Blvd & Tonopah Dr,37.466919,-121.916474,0,0,1
1370,Warm Springs Blvd & Tonopah Dr,37.468256,-121.916909,0,0,1
1371,Warm Springs Blvd & Whitney Pl,37.470407,-121.91848,0,0,1
1373,Washington Blvd & Bruce Dr,37.53332,-121.951992,0,0,1
1374,Washington Blvd & Bryant St,37.532951,-121.923013,0,0,1
1375,Washington Blvd & Castillejo Rd,37.530873,-121.940346,0,0,1
1376,Washington Blvd & Ellsworth St,37.533261,-121.922085,0,0,1
1379,Washington Blvd & Gallegos Av,37.53236,-121.929625,0,0,1
1380,Washington Blvd & Gallegos Av,37.532157,-121.929452,0,0,1
1381,Washington Blvd & Jerome Av,37.532782,-121.925917,0,0,1
1382,Washington Blvd & Jerome Av,37.532533,-121.926416,0,0,1
1383,Washington Blvd & Luzon Dr,37.53106,-121.938085,0,0,1
1384,Washington Blvd & Meredith Dr,37.531703,-121.94469,0,0,1
1385,Washington Blvd & Olive Av,37.533266,-121.94965,0,0,1
1386,Washington Blvd & Olive Av,37.533633,-121.950102,0,0,1
1387,Washington Blvd & Palm Av,37.531977,-121.932705,0,0,1
1388,Washington Blvd & Palm Av,37.531843,-121.932262,0,0,1
1389,Washington Blvd & Starr St,37.533038,-121.923863,0,0,1
1390,Washington Blvd & Weigand Ct,37.531386,-121.93719,0,0,1
1391,Fremont Blvd & Baine Av,37.558716,-122.007764,0,0,1
1392,Fremont Blvd & Bidwell Dr,37.542902,-121.976422,0,0,1
1393,Mowry Av & Alpenrose Dr (Swiss Park),37.526287,-122.006869,0,0,1
1394,Walnut Av & Walnut Circle,37.561745,-121.965938,0,0,1
1397,Christy St & Curie St,37.504158,-121.969206,0,0,1
1398,Mission Blvd & King Av,37.58851,-122.000066,0,0,1
1399,Mission Blvd & King Av,37.587837,-121.999772,0,0,1
1403,Walnut Av & Liberty St,37.549156,-121.980166,0,0,1
1406,Ardenwood Blvd & Commerce Dr,37.555967,-122.062467,0,0,1
1408,Niles Blvd & Rancho Arroyo Pkwy,37.580231,-121.994271,0,0,1
1409,Mowry Av & Sutter Dr,37.538522,-121.99645,0,0,1
1410,Mowry Av & Logan Dr,37.542868,-121.992861,0,0,1
1412,Decoto Rd & Brookmill Dr,37.574771,-122.028604,0,0,1
1413,Boscell Av & Braun Dr,37.502046,-121.974908,0,0,1
1415,Washington Blvd & Meredith Dr,37.531888,-121.944596,0,0,1
1417,Ardenwood P & R Lot,37.551335,-122.054836,0,0,1
1425,24237 2nd St (Rear Of Hayward High School),37.669613,-122.070955,0,0,1
1426,24514 2nd St,37.668654,-122.068069,0,0,1
1427,24535 2nd St,37.66853,-122.067691,0,0,1
1428,2nd St & Acacia Dr,37.670969,-122.074079,0,0,1
1429,2nd St & Acacia Dr,37.671165,-122.074193,0,0,1
1430,2nd St & B St,37.674847,-122.078886,0,0,1
1431,2nd St & Canyon View Ct,37.667669,-122.061265,0,0,1
1432,2nd St & D St,37.673311,-122.077495,0,0,1
1433,2nd St & D St,37.673215,-122.077701,0,0,1
1434,2nd St & E St,37.671811,-122.075602,0,0,1
1435,2nd St & Patricia Ct,37.668845,-122.065436,0,0,1
1436,2nd St & Sylvan Glen Ct,37.668688,-122.065723,0,0,1
1438,2nd St & Walpert St,37.670215,-122.072166,0,0,1
1439,A St & Alice St,37.670087,-122.091504,0,0,1
1440,A St & Filbert St,37.668255,-122.096062,0,0,1
1441,A St & Filbert St,37.668723,-122.095696,0,0,1
1442,A St & Flagg St,37.669886,-122.092856,0,0,1
1443,A St & Grand St,37.670752,-122.090157,0,0,1
1444,W A St & Happyland Av,37.666228,-122.105443,0,0,1
1445,A St & Hathaway Av,37.666633,-122.103222,0,0,1
1446,A St & Myrtle St,37.669247,-122.093557,0,0,1
1447,A St & Santa Clara St,37.66624,-122.102686,0,0,1
1448,24607 Amador St,37.655394,-122.091254,0,0,1
1449,24607 Amador St,37.655199,-122.09133,0,0,1
1450,24660 Amador St,37.654126,-122.090487,0,0,1
1451,Amador St & Elmhurst St,37.656664,-122.093024,0,0,1
1452,Amador St & Elmhurst St,37.656513,-122.093079,0,0,1
1453,Amador St & W Jackson St,37.653546,-122.090327,0,0,1
1454,Amador St & W Winton Av,37.658511,-122.094258,0,0,1
1455,Amador St & W Winton Av,37.658234,-122.094428,0,0,1
1456,Arden Rd + Danti Ct,37.620648,-122.107767,0,0,1
1457,Arden Rd + Danti Ct,37.620498,-122.107781,0,0,1
1458,B St & 2nd St,37.675044,-122.079839,0,0,1
1459,B St & 3rd St,37.676356,-122.077944,0,0,1
1460,B St & 3rd St,37.676528,-122.077416,0,0,1
1461,B St & 4th St,37.677914,-122.075464,0,0,1
1462,B St & 4th St,37.677745,-122.075995,0,0,1
1463,B St & 5th St,37.678469,-122.07415,0,0,1
1464,B St & 5th St,37.678649,-122.07402,0,0,1
1465,B St & 6th St,37.679264,-122.072285,0,0,1
1466,B St & 6th St,37.679188,-122.072789,0,0,1
1467,B St & 7th St,37.680189,-122.070099,0,0,1
1468,B St & 7th St,37.680075,-122.070672,0,0,1
1469,B St & Foothill Blvd,37.673857,-122.081357,0,0,1
1470,B St & Linden St,37.681503,-122.067981,0,0,1
1471,B St & Linden St,37.681568,-122.067586,0,0,1
1472,B St & Madrone St,37.682221,-122.066684,0,0,1
1473,B St & Main St,37.67265,-122.08316,0,0,1
1474,B St & Mission Blvd,37.67195,-122.084393,0,0,1
1475,B St & Pearl Av,37.683355,-122.064753,0,0,1
1476,B St & Vermont St,37.683006,-122.065055,0,0,1
1477,C St & Foothill Blvd (1st St),37.673293,-122.079536,0,0,1
1478,C St & Main St,37.672162,-122.081037,0,0,1
1479,C St & Mission Blvd,37.670918,-122.08306,0,0,1
1480,21121 Cabot Blvd (Railroad Crossing),37.645301,-122.137652,0,0,1
1481,21270 Cabot Blvd,37.642821,-122.13713,0,0,1
1482,21270 Cabot Blvd,37.642476,-122.137191,0,0,1
1483,Cabot Blvd & Bernhardt St,37.63943,-122.133817,0,0,1
1484,Cabot Blvd & Bernhardt St,37.639987,-122.134093,0,0,1
1485,Cabot Blvd & Davis Av,37.646412,-122.137436,0,0,1
1486,Cabot Blvd & Kidder St,37.641112,-122.135342,0,0,1
1487,Cabot Blvd & Kidder St,37.640424,-122.134938,0,0,1
1488,Cabot Blvd & Radley Ct,37.648388,-122.137536,0,0,1
1489,Cabot Blvd & Radley Ct,37.64799,-122.13774,0,0,1
1490,Cabot Blvd & W Winton Av,37.652027,-122.138781,0,0,1
1492,Campus Dr & Highland Blvd,37.662166,-122.057908,0,0,1
1494,Campus Dr & Oakes Dr,37.665228,-122.056076,0,0,1
1495,City Center Dr & Centennial Hall,37.679521,-122.081675,0,0,1
1496,City Center Dr & Centennial Hall,37.679526,-122.081914,0,0,1
1497,City Center Dr & Foothill Blvd,37.680446,-122.084805,0,0,1
1498,City Center Dr & Foothill Blvd (N Jctn),37.68034,-122.084622,0,0,1
1499,25823 Clawiter Rd,37.631887,-122.119829,0,0,1
1500,25823 Clawiter Rd,37.631976,-122.119653,0,0,1
1503,Clawiter Rd + Breakwater Av,37.629999,-122.120258,0,0,1
1504,Clawiter Rd + Breakwater Av,37.630276,-122.119892,0,0,1
1506,Clawiter Rd + Depot Rd,37.638319,-122.119859,0,0,1
1508,Clawiter Rd + Diablo Av,37.635966,-122.119677,0,0,1
1509,Clawiter Rd + Enterprise Av,37.633477,-122.119837,0,0,1
1510,Clawiter Rd + Enterprise Av,37.633633,-122.119662,0,0,1
1515,26460 Corporate Av,37.626506,-122.113308,0,0,1
1516,26460 Corporate Av,37.626681,-122.113246,0,0,1
1517,26587 Corporate Av,37.624005,-122.111942,0,0,1
1518,Corporate Av + Arden Rd,37.621701,-122.112064,0,0,1
1519,Corporate Av + Arden Rd,37.621988,-122.111767,0,0,1
1520,Corporate Av + Corporate Pl,37.624589,-122.111763,0,0,1
1521,1797 D St (Next To Sulpher Creek Nature Center),37.677864,-122.064872,0,0,1
1522,7597 D St (Near Sulpher Creek Nature Center),37.677964,-122.065086,0,0,1
1523,D St & 2nd St,37.673263,-122.077301,0,0,1
1524,D St & 2nd St,37.673366,-122.076931,0,0,1
1525,D St & 5th St,37.675642,-122.072361,0,0,1
1526,D St & 5th St,37.675724,-122.072502,0,0,1
1527,D St & 6th St,37.67639,-122.070534,0,0,1
1528,D St & 7th St,37.677038,-122.068293,0,0,1
1529,D St & 7th St,37.677122,-122.068422,0,0,1
1530,D St & Atherton St,37.668785,-122.084227,0,0,1
1531,D St & Grand St,37.666483,-122.087612,0,0,1
1532,D St & Kings Ct,37.67626,-122.070573,0,0,1
1533,D St & Meek Av,37.663914,-122.087796,0,0,1
1534,D St & Meek Av,37.664472,-122.087511,0,0,1
1535,D St & Valley St,37.674467,-122.075402,0,0,1
1536,D St & Valley St,37.674877,-122.07495,0,0,1
1538,Depot Rd & Connecticut St,37.638245,-122.129108,0,0,1
1539,Depot Rd & Connecticut St,37.63809,-122.129461,0,0,1
1540,Depot Rd & Foley St,37.638113,-122.132077,0,0,1
1542,Depot Rd & Viking St,37.63845,-122.125271,0,0,1
1543,Depot Rd & Viking St,37.638297,-122.124432,0,0,1
1547,Dyer St & Whipple Rd,37.604462,-122.068923,0,0,1
1548,E St & Bret Harte Middle School,37.670212,-122.079055,0,0,1
1549,Eden Landing Rd + Clawiter Rd,37.626393,-122.121737,0,0,1
1550,Eden Landing Rd + Investment B,37.624776,-122.122328,0,0,1
1551,Eden Landing Rd + Point Eden W,37.625226,-122.122422,0,0,1
1552,Evergreen St & Eldridge Av,37.646926,-122.089895,0,0,1
